discrepancyNo,classNo,discrepancyCategory,inputName,inputList,libraryName,driverName,funcName,output,absErrs,relErrs
214,089,2,all_nanInput_pos0,"[0, nan, 2.2738632088209076]",gsl,gsl_sf_gegenpoly_n_DRIVER,gsl_sf_gegenpoly_n,1.0,,
215,089,4,all_negZeroInput_pos0,"[0, -0.0, 2.2738632088209076]",mpmath,mpmath_gegenbauer_DRIVER1,gegenbauer,0.0,"{'mpmath/scipy': 1.0, 'mpmath/gsl': 1.0, 'scipy/gsl': 0.0}","{'mpmath/scipy': 2.0, 'mpmath/gsl': 2.0, 'scipy/gsl': 0.0}"
215,089,4,all_negZeroInput_pos0,"[0, -0.0, 2.2738632088209076]",scipy,scipy_orth_eval_gegenbauer_DRIVER1,eval_gegenbauer,1.0,"{'mpmath/scipy': 1.0, 'mpmath/gsl': 1.0, 'scipy/gsl': 0.0}","{'mpmath/scipy': 2.0, 'mpmath/gsl': 2.0, 'scipy/gsl': 0.0}"
215,089,4,all_negZeroInput_pos0,"[0, -0.0, 2.2738632088209076]",gsl,gsl_sf_gegenpoly_n_DRIVER,gsl_sf_gegenpoly_n,1.0,"{'mpmath/scipy': 1.0, 'mpmath/gsl': 1.0, 'scipy/gsl': 0.0}","{'mpmath/scipy': 2.0, 'mpmath/gsl': 2.0, 'scipy/gsl': 0.0}"
216,089,5,all_negZeroInput_pos1,"[1, 2.533265554575144, -0.0]",mpmath,mpmath_gegenbauer_DRIVER1,gegenbauer,"EXCEPTION: hypsum() failed to converge to the requested 73 bits of accuracy
using a working precision of 3588 bits. Try with a higher maxprec,
maxterms, or set zeroprec.",,
216,089,5,all_negZeroInput_pos1,"[1, 2.533265554575144, -0.0]",scipy,scipy_orth_eval_gegenbauer_DRIVER1,eval_gegenbauer,-0.0,,
216,089,5,all_negZeroInput_pos1,"[1, 2.533265554575144, -0.0]",gsl,gsl_sf_gegenpoly_n_DRIVER,gsl_sf_gegenpoly_n,-0.0,,
217,090,6,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535, 0.77675025087889]",mpmath,mpmath_hyp2f1_DRIVER0,hyp2f1,EXCEPTION: ValueError,,
217,090,6,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535, 0.77675025087889]",scipy,scipy_cephes_hyp2f1_DRIVER0,hyp2f1,nan,,
217,090,6,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535, 0.77675025087889]",gsl,gsl_sf_hyperg_2F1_DRIVER,gsl_sf_hyperg_2F1,inf,,
218,090,3,all_infInput_pos2,"[2.533265554575144, 2.2738632088209076, inf, 0.77675025087889]",mpmath,mpmath_hyp2f1_DRIVER0,hyp2f1,EXCEPTION: ValueError,,
218,090,3,all_infInput_pos2,"[2.533265554575144, 2.2738632088209076, inf, 0.77675025087889]",scipy,scipy_cephes_hyp2f1_DRIVER0,hyp2f1,1.0,,
218,090,3,all_infInput_pos2,"[2.533265554575144, 2.2738632088209076, inf, 0.77675025087889]",gsl,gsl_sf_hyperg_2F1_DRIVER,gsl_sf_hyperg_2F1,1.0,,
219,090,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535, 0.77675025087889]",mpmath,mpmath_hyp2f1_DRIVER0,hyp2f1,EXCEPTION: ValueError,,
219,090,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535, 0.77675025087889]",scipy,scipy_cephes_hyp2f1_DRIVER0,hyp2f1,nan,,
219,090,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535, 0.77675025087889]",gsl,gsl_sf_hyperg_2F1_DRIVER,gsl_sf_hyperg_2F1,nan,,
220,090,1,all_nanInput_pos3,"[0.40309273233720366, 2.542301210811698, 2.291323856929842, nan]",mpmath,mpmath_hyp2f1_DRIVER0,hyp2f1,EXCEPTION: TIMEOUT,,
220,090,1,all_nanInput_pos3,"[0.40309273233720366, 2.542301210811698, 2.291323856929842, nan]",scipy,scipy_cephes_hyp2f1_DRIVER0,hyp2f1,nan,,
220,090,1,all_nanInput_pos3,"[0.40309273233720366, 2.542301210811698, 2.291323856929842, nan]",gsl,gsl_sf_hyperg_2F1_DRIVER,gsl_sf_hyperg_2F1,EXCEPTION: overflow ,,
221,090,6,all_negZeroInput_pos2,"[2.533265554575144, 2.2738632088209076, -0.0, 0.77675025087889]",mpmath,mpmath_hyp2f1_DRIVER0,hyp2f1,inf,,
221,090,6,all_negZeroInput_pos2,"[2.533265554575144, 2.2738632088209076, -0.0, 0.77675025087889]",scipy,scipy_cephes_hyp2f1_DRIVER0,hyp2f1,inf,,
221,090,6,all_negZeroInput_pos2,"[2.533265554575144, 2.2738632088209076, -0.0, 0.77675025087889]",gsl,gsl_sf_hyperg_2F1_DRIVER,gsl_sf_hyperg_2F1,EXCEPTION: error ,,
222,090,5,mpmath_hyp2f1_DRIVER0~inputs_num003,"[1.0, 1.0, 0.0, 0.0]",mpmath,mpmath_hyp2f1_DRIVER0,hyp2f1,nan,,
222,090,5,mpmath_hyp2f1_DRIVER0~inputs_num003,"[1.0, 1.0, 0.0, 0.0]",scipy,scipy_cephes_hyp2f1_DRIVER0,hyp2f1,1.0,,
222,090,5,mpmath_hyp2f1_DRIVER0~inputs_num003,"[1.0, 1.0, 0.0, 0.0]",gsl,gsl_sf_hyperg_2F1_DRIVER,gsl_sf_hyperg_2F1,EXCEPTION: error ,,
223,090,6,mpmath_hyp2f1_DRIVER0~inputs_num007,"[1.0, 1.0, 2.0, 1.01]",mpmath,mpmath_hyp2f1_DRIVER0,hyp2f1,"EXCEPTION: float() argument must be a string or a number, not 'mpc'",,
223,090,6,mpmath_hyp2f1_DRIVER0~inputs_num007,"[1.0, 1.0, 2.0, 1.01]",scipy,scipy_cephes_hyp2f1_DRIVER0,hyp2f1,inf,,
223,090,6,mpmath_hyp2f1_DRIVER0~inputs_num007,"[1.0, 1.0, 2.0, 1.01]",gsl,gsl_sf_hyperg_2F1_DRIVER,gsl_sf_hyperg_2F1,EXCEPTION: domain error ,,
